listing_url,price,city,district,surface_m2,rooms,bathrooms,floor,construction_year,price_per_m2,property_age,has_price,has_surface,has_rooms,has_bathrooms,has_floor,has_construction_year,is_ground_floor,is_basement
https://www.avito.ma/fr/autre_secteur/appartements/Excellents_appartements_%C3%A0_vendre_56831884.htm,900000.0,Témara,Autre Secteur,120.0,4.0,2.0,3.0,,7500.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sal%C3%A9/appartements/Appartement_Excellente_finition_Tr%C3%A8s_ensoleill%C3%A9_57749360.htm,600000.0,Salé,Toute la ville,79.0,2.0,1.0,0.0,,7594.94,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/oulfa/appartements/Studio_%C3%A0_vendre_%C3%A0_c%C3%B4t%C3%A9_de_la_clinique_Cheikh_Khalifa_57843210.htm,850000.0,Casablanca,Oulfa,43.0,1.0,1.0,2.0,,19767.44,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/racine/appartements/RACINE_Superbe_Appartement_R%C3%A9nov%C3%A9_%C3%A0_Vendre_265m%C2%B2_57696349.htm,4850000.0,Casablanca,Racine,265.0,4.0,3.0,5.0,,18301.89,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/mimosas/appartements/Studio_meubl%C3%A9_%C3%A0_vendre_vue_piscine_57272115.htm,700000.0,Mohammedia,Mimosas,,1.0,1.0,2.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/hay_mohammadi/appartements/Neuf_Appartement_%C3%A0_vendre_63_m%C2%B2_%C3%A0_Agadir_57604791.htm,780000.0,Agadir,Hay Mohammadi,63.0,2.0,1.0,3.0,,12380.95,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/rouidat/appartements/Appart_114m2_de_3_ch_salon_%C3%A0_Rouidate_57312726.htm,970000.0,Marrakech,Rouidat,114.0,3.0,1.0,4.0,,8508.77,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/malabata/appartements/Appartement_2_ch_%C3%A0_vendre_vue_sur_mer_57080322.htm,2900000.0,Tanger,Malabata,82.0,2.0,1.0,13.0,,35365.85,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sala_el_jadida/appartements/Appart_93_m%C2%B2_%C3%A0_Sal%C3%A9_en_cours_de_construction_57366771.htm,1095000.0,Salé,Sala El Jadida,93.0,3.0,2.0,0.0,,11774.19,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/sala_el_jadida/appartements/Appart_97_m%C2%B2_%C3%A0_Sal%C3%A9_en_cours_de_construction_57366786.htm,1165000.0,Salé,Sala El Jadida,97.0,2.0,2.0,2.0,,12010.31,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/targa/appartements/Duplex_%C3%A0_vendre_124_m%C2%B2_%C3%A0_Targa_11000_dhs_m2_57831838.htm,1364000.0,Marrakech,Targa,124.0,4.0,2.0,0.0,,11000.0,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/dakhla/appartements/Appartement_%C3%A0_vendre_118m%C2%B2_La_Perle_du_Sahara_Dakhla_57556568.htm,885000.0,Dakhla,Toute la ville,118.0,4.0,1.0,1.0,,7500.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hay_izdihar/appartements/Appartement_avec_terrasse___%C3%A0_vendre_%C3%A0_Hay_Azdehar_57574042.htm,860000.0,Marrakech,Hay Izdihar,69.0,2.0,1.0,4.0,,12463.77,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/palmier/appartements/A_vendre_un_bel_appartement_avec_terrasse_57373926.htm,2480000.0,Casablanca,Palmier,140.0,3.0,2.0,4.0,,17714.29,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/route_de_casablanca/appartements/Joli_duplex_1_chambre_meubl%C3%A9_Neuf_%C3%A0_vendre_56213151.htm,1350000.0,Marrakech,Route De Casablanca,,1.0,1.0,1.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/dar_bouazza/appartements/Appartement_vue_piscine_57663713.htm,1200000.0,Dar Bouazza,Toute la ville,,3.0,2.0,1.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/azzouzia/appartements/___Appartement_r%C3%A9nov%C3%A9_avec_belle_vue_57797690.htm,390000.0,Marrakech,Azzouzia,59.0,2.0,1.0,2.0,,6610.17,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/racine/appartements/A_vendre_un_joli_appartement_de_3_chambres_57415416.htm,2450000.0,Casablanca,Racine,132.0,3.0,3.0,2.0,,18560.61,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_vendre_au_parc_mohammedia_57079350.htm,2499999.0,Mohammedia,Centre Ville,,3.0,2.0,5.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/maarif/appartements/Apt_Neuf_3_Chambres_1Salon_roudani_Maarif_57343247.htm,1400000.0,Casablanca,Maârif,70.0,3.0,1.0,4.0,,20000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/palmier/appartements/Magnifique_studio_%C3%A0_vendre_palmier_56489196.htm,1200000.0,Casablanca,Palmier,,1.0,1.0,0.0,,,,1,0,1,1,1,0,1,0
https://www.avito.ma/fr/triangle_d_or/appartements/TRIANGLE_D_OR_BEL_APPT_A_VENDRE_AVEC_TERRASSE_55809049.htm,3750000.0,Casablanca,Triangle D'Or,267.0,3.0,2.0,1.0,,14044.94,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_vendre_98_m%C2%B2_%C3%A0_Marrakech_57736559.htm,1500000.0,Marrakech,Guéliz,98.0,2.0,2.0,2.0,,15306.12,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/av_abdelkrim_el_khattabi/appartements/Duplex_RDC_47_m%C2%B2_en_vente___piscine_Rooftop_57606328.htm,1708000.0,Marrakech,Av Abdelkrim El Khattabi,47.0,1.0,2.0,0.0,,36340.43,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/Appartement_%C3%A0_vendre_149_m%C2%B2_%C3%A0_Casablanca_57832871.htm,850000.0,Casablanca,Belvédère,149.0,3.0,2.0,4.0,,5704.7,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_maarouf/appartements/Appart__3_fa%C3%A7ades_78_m2_sidi_Maarof_%C3%A0_c%C3%B4t%C3%A9_Worod_56306214.htm,780000.0,Casablanca,Sidi Maarouf,,3.0,1.0,2.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_en_vente_65m%C2%B2_%C3%A0_Gueliz_Piscine_Rooftop_57658705.htm,1498000.0,Marrakech,Guéliz,65.0,1.0,1.0,4.0,,23046.15,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/mabrouka/appartements/Duplex_%C3%A0_vendre_avec_piscine_proche_Gu%C3%A9liz_57727756.htm,1050000.0,Marrakech,Mabrouka,95.0,3.0,2.0,0.0,,11052.63,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/bourgogne/appartements/Habit_immobilier_met_en_vente_un_joli_studio_57406412.htm,1180000.0,Casablanca,Bourgogne,60.0,1.0,1.0,3.0,,19666.67,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_66_m%C2%B2_%C3%A0_Hay_Nakhil_Oujda_55904368.htm,690000.0,Oujda,Autre Secteur,66.0,3.0,1.0,2.0,,10454.55,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/bir_rami/appartements/A_VENDRE_APPARTEMENTS_NEUFS_AVEC_TITRES_FONCIERS_57372793.htm,575000.0,Kénitra,Bir Rami,90.0,3.0,1.0,1.0,,6388.89,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hay_riad/appartements/Appartement_%C3%A0_vendre_162_m%C2%B2_%C3%A0_Rabat_57843137.htm,4700000.0,Rabat,Hay Riad,162.0,3.0,3.0,4.0,,29012.35,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/route_de_casablanca/appartements/Studio_Avec_Terrasse_%C3%80_Vendre_Sur_La_Rte_De_Casa_57156329.htm,1200000.0,Marrakech,Route De Casablanca,,1.0,1.0,5.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/roches_noires/appartements/Studio_neuf_41_m2_%C3%A0_vendre_Roche_Noires_55587139.htm,640000.0,Casablanca,Roches Noires,41.0,1.0,1.0,2.0,,15609.76,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/route_de_casablanca/appartements/Nouveau_Projet_Au_Centre_Avec_Piscine_55850957.htm,710000.0,Marrakech,Route De Casablanca,,1.0,1.0,1.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/wifak/appartements/Appartement_%C3%A0_vendre_37_m%C2%B2_%C3%A0_Wifak_Temara_57841684.htm,480000.0,Témara,Wifak,37.0,1.0,1.0,0.0,,12972.97,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_vue_sur_la_gare_routi%C3%A8re_sans_interm%C3%A9diaire_56169439.htm,550000.0,Tanger,Autre Secteur,67.0,2.0,1.0,4.0,,8208.96,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/wifak/appartements/Magnifique_penthouse_%C3%A0_vendre_ou_%C3%A0_louer_%C3%A0_Wifac_57321110.htm,3150000.0,Témara,Wifak,230.0,4.0,2.0,3.0,,13695.65,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/maarif/appartements/MA%C3%82RIF_JOLI_APPARTEMENT_109_m%C2%B2_%C3%80_VENDRE_57654876.htm,1050000.0,Casablanca,Maârif,109.0,2.0,2.0,2.0,,9633.03,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_Casablanca_57634469.htm,650000.0,Casablanca,Aïn Sebaâ,75.0,2.0,1.0,2.0,,8666.67,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_maarouf/appartements/Appart_118_m%C2%B2_%C3%89tage_3_Sidi_Maarouf_57742399.htm,1200000.0,Casablanca,Sidi Maarouf,118.0,3.0,2.0,3.0,,10169.49,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/semlalia/appartements/Appartement_%C3%A0_vendre_100_m%C2%B2_%C3%A0_Marrakech_57604838.htm,1200000.0,Marrakech,Semlalia,100.0,3.0,2.0,3.0,,12000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_vendre_48m%C2%B2_%C3%A0_Gueliz___Piscine_Rooftop_57658624.htm,1077000.0,Marrakech,Guéliz,49.0,1.0,1.0,1.0,,21979.59,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/tanja_balia/appartements/Appartement_%C3%A0_vendre_pr%C3%A8s_du_complexe_Hassani_57805699.htm,9500000.0,Tanger,Tanja Balia,,2.0,1.0,3.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_de_luxe_57796454.htm,900000.0,Tétouan,Autre Secteur,,2.0,1.0,1.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/semlalia/appartements/Vente_appartement_%C3%A0_samlalia_56822535.htm,9300000.0,Marrakech,Semlalia,,2.0,1.0,5.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/route_de_safi/appartements/Appartement_%C3%A0_vendre_sur_la_route_de_Safi_pr%C3%A8s_de_MacDo_57742205.htm,740000.0,Marrakech,Route De Safi,,2.0,1.0,2.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/casablanca_finance_city/appartements/Meilleur_invest_Studio_Neuf_62M_Tram_Busway_Ghandi_57189382.htm,880000.0,Casablanca,Casablanca Finance City,62.0,1.0,1.0,2.0,,14193.55,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_vendre_%C3%A0_Ain_Khbaz__titr%C3%A9_57843075.htm,650000.0,Tétouan,Centre Ville,65.0,2.0,2.0,1.0,,10000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_othmane/appartements/Appartement_neuf_avec_ascenseur_et_parking_55310114.htm,440000.0,Casablanca,Sidi Othmane,81.0,2.0,1.0,3.0,,5432.1,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/victor_hugo/appartements/Cozy_Studio_Duplex_Meubl%C3%A9_%C3%80_Vendre_%C3%80_Victor_Hugo_57739902.htm,1200000.0,Marrakech,Victor Hugo,,1.0,2.0,1.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/victor_hugo/appartements/Appartement_Spacieux_Avec_Finitions_Premium_57345068.htm,3200000.0,Marrakech,Victor Hugo,,2.0,2.0,1.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_R%C3%A9sidence_noria_2_chambres_57372719.htm,2300000.0,Marrakech,Autre Secteur,84.0,2.0,2.0,2.0,,27380.95,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/ville_nouvelle/appartements/%C3%80_vendre_appartement_quartier_Kenidi_57559189.htm,500000.0,Safi,Ville Nouvelle,81.0,3.0,2.0,1.0,,6172.84,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/riviera/appartements/Studio_Neuf_53m2_Balcon_Clim_Riviera_55740690.htm,1060000.0,Casablanca,Riviera,53.0,1.0,1.0,1.0,,20000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/maarif/appartements/Studio_%C3%A0_vendre_au_c_ur_du_Maarif___61m2_vendable_57843044.htm,1089000.0,Casablanca,Maârif,73.0,1.0,1.0,1.0,,14917.81,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_vendre_117_m%C2%B2_%C3%A0_Marrakech_57756948.htm,1800000.0,Marrakech,Guéliz,117.0,3.0,3.0,3.0,,15384.62,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_meubl%C3%A9_%C3%A0_vendre_%C3%A0_Mohammedia_57593402.htm,840000.0,Mohammedia,Autre Secteur,,2.0,1.0,3.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Projet_Prestigieux_avec_piscine_Route_de_Casa_54457734.htm,669000.0,Marrakech,Guéliz,,1.0,1.0,2.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_80_m%C2%B2_%C3%A0_Oujda_57843039.htm,650000.0,Oujda,Autre Secteur,80.0,2.0,1.0,0.0,,8125.0,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/branes_1/appartements/Appartement_titr%C3%A9_Trialas_Atlas_57843036.htm,1600000.0,Tanger,Branes 1,113.0,3.0,2.0,4.0,,14159.29,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/m_hamid/appartements/Appartement_%C3%A0_Mhamid_7_57843030.htm,600000.0,Marrakech,M'Hamid,60.0,2.0,1.0,2.0,,10000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/mimosas/appartements/appartement_meubl%C3%A9_%C3%A0_vendre_57763197.htm,1100000.0,Kénitra,Mimosas,110.0,3.0,2.0,1.0,,10000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_64_m%C2%B2_%C3%A0_Casablanca_Oum_Rabii_57842990.htm,540000.0,Casablanca,Oulfa,64.0,2.0,1.0,0.0,,8437.5,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/hassan/appartements/Appartement_de_100_m%C2%B2_au_Centre_de_Rabat_57842989.htm,1500000.0,Rabat,Hassan,100.0,2.0,1.0,3.0,,15000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_%C3%A0_Temara_45494983.htm,960000.0,Témara,Autre Secteur,128.0,3.0,1.0,0.0,,7500.0,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/autre_secteur/appartements/LA_PERLA_BLANCA__E_8_25_56952_57813601.htm,1150000.0,Benslimane,Autre Secteur,114.0,3.0,2.0,2.0,,10087.72,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_%C3%A0_Marrakech_57658682.htm,1320000.0,Marrakech,Guéliz,60.0,2.0,1.0,1.0,,22000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_moumen/appartements/Appartement_ensoleill%C3%A9_r%C3%A9nov%C3%A9_%C3%A0_vendre_Agdal_Sidi_Moumen_57842959.htm,450000.0,Casablanca,Sidi Moumen,59.0,2.0,1.0,2.0,,7627.12,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hay_al_falah/appartements/Appartement_%C3%A0_vendre_57796998.htm,570000.0,Mohammedia,Hay Al Falah,,2.0,1.0,0.0,,,,1,0,1,1,1,0,1,0
https://www.avito.ma/fr/sidi_rahal/appartements/Appartement_%C3%A0_vendre_%C3%A0_Sidi_Rahal_57842944.htm,320000.0,Sidi Rahal,Toute la ville,69.0,2.0,1.0,0.0,,4637.68,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/sidi_bernoussi/appartements/R%C3%A9sidence_Prestige_2__Quartier_Al_Azhar_56176008.htm,860000.0,Casablanca,Sidi Bernoussi,101.0,3.0,2.0,3.0,,8514.85,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/___L_EXCEPTION_URBAINE_Duplex_66_m%C2%B2_%C3%A0_Gu%C3%A9liz_57674996.htm,1518000.0,Marrakech,Guéliz,65.0,1.0,1.0,0.0,,23353.85,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/victor_hugo/appartements/Duplex_moderne_%C3%A0_vendre___2_chambres__Victor_Hugo_57447780.htm,1600000.0,Marrakech,Victor Hugo,,2.0,1.0,0.0,,,,1,0,1,1,1,0,1,0
https://www.avito.ma/fr/av_abdelkrim_el_khattabi/appartements/Luxueux_studio_en_vente_a_Gueliz_pour_AIRBNB_57606267.htm,1526500.0,Marrakech,Av Abdelkrim El Khattabi,61.0,1.0,1.0,1.0,,25024.59,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/haut_founty/appartements/Appartements_%C3%A0_vendre_57157671.htm,3000000.0,Agadir,Haut-Founty,187.0,3.0,3.0,3.0,,16042.78,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appart_lux_188m2_de_3ch_3sb_%C3%A0_Gueliz_56902202.htm,3100000.0,Marrakech,Guéliz,188.0,2.0,3.0,5.0,,16489.36,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/a%C3%AFn_borja/appartements/Appartement_%C3%A0_vendre_69_m%C2%B2_%C3%A0_Casablanca_38635452.htm,440000.0,Casablanca,Aïn Borja,69.0,3.0,1.0,1.0,,6376.81,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_67_m%C2%B2_%C3%A0_BOUSKOURA_prix_imbattable_57595127.htm,690000.0,Casablanca,Autre Secteur,67.0,2.0,1.0,2.0,,10298.51,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/mers_sultan/appartements/Appartement_80m2_%C3%A0_vendre_%C3%A0_Mers_Sultan_57842926.htm,900000.0,Casablanca,Mers Sultan,80.0,1.0,1.0,1.0,,11250.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/allal_el_fassi/appartements/Appart_76m2_pr%C3%A8s_Mc_Do_et_Marjane_allal_fassi_55820537.htm,980000.0,Marrakech,Allal El Fassi,76.0,2.0,1.0,2.0,,12894.74,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/route_de_f%C3%A8s/appartements/Appart_78m2_avec_terrasse_en_haut_pr%C3%A8s_Atacadao_57427077.htm,750000.0,Marrakech,Route De Fès,78.0,2.0,1.0,1.0,,9615.38,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/dcheira/appartements/Appartements_neufs_%C3%A0_vendre_57591389.htm,770500.0,Dcheira,Toute la ville,67.0,2.0,1.0,1.0,,11500.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_centre_ville_souk_mlilia_56130464.htm,330000.0,Oujda,Centre Ville,60.0,2.0,1.0,1.0,,5500.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_r%C3%A9nov%C3%A9_proche_gare__plage_et_zoo_57778622.htm,600000.0,Casablanca,Aïn Sebaâ,67.0,2.0,1.0,4.0,,8955.22,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/riad_oulad_mtaa/appartements/Appartement_%C3%A0_vendre_91_m%C2%B2_%C3%A0_Oulad_Mtaa_57842919.htm,1900000.0,Témara,Riad Oulad Mtaa,91.0,2.0,1.0,4.0,,20879.12,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/berrechid/appartements/2%C3%A8me_%C3%A9tage_Karam_1_%C3%A0_c%C3%B4t%C3%A9_de_Carrefour_57842918.htm,530000.0,Berrechid,Toute la ville,94.0,2.0,1.0,2.0,,5638.3,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hay_mohammadi/appartements/appartements_%C3%A0_vendre_56940744.htm,1600000.0,Agadir,Hay Mohammadi,128.0,3.0,2.0,9.0,,12500.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/tassila/appartements/Appartement_%C3%A0_vendre_Mogador_Tesela_57842917.htm,770000.0,Agadir,Tassila,65.0,2.0,2.0,2.0,,11846.15,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/semlalia/appartements/Appart_101m%C2%B2_piscine_pr%C3%A8s_Semlalia_Majorel_Gueliz_57780457.htm,2200000.0,Marrakech,Semlalia,101.0,2.0,2.0,3.0,,21782.18,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/tilila/appartements/Appartements_%C3%A0_vendre_57740727.htm,1157000.0,Agadir,Tilila,89.0,2.0,1.0,2.0,,13000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/californie/appartements/Appartement_150_m2_Haut_Standing_Quartier_H%C3%B4pitaux_56257640.htm,1600000.0,Casablanca,Californie,150.0,3.0,2.0,5.0,,10666.67,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Des_appartements_%C3%A0_vendre_53850953.htm,420000.0,Agadir,Autre Secteur,58.0,2.0,2.0,2.0,,7241.38,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/haut_founty/appartements/Appartements_%C3%A0_vendre_57803975.htm,1400000.0,Agadir,Haut-Founty,70.0,2.0,2.0,2.0,,20000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_riad_Oulfa_54906629.htm,430000.0,Casablanca,Oulfa,,2.0,1.0,1.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/hay_hassani/appartements/VENTE_DIRECTE_SUPERBES_APPARTEMENTS_57279893.htm,860000.0,Casablanca,Hay Hassani,78.0,2.0,2.0,2.0,,11025.64,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/aida/appartements/appartement_%C3%A0_vendre_57758453.htm,1200000.0,Tanger,Aida,97.0,3.0,2.0,5.0,,12371.13,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/azzouzia/appartements/Appartement_meubl%C3%A9_%C3%A0_vendre_azzouzia_bon_%C3%A9tat_57530728.htm,550000.0,Marrakech,Azzouzia,,2.0,1.0,1.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/haut_founty/appartements/Studio_%C3%A0_vendre_57803904.htm,1083000.0,Agadir,Haut-Founty,57.0,1.0,1.0,2.0,,19000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/almaz/appartements/Appartement_haut_standing_138_m2_Al_Maz_57600486.htm,1650000.0,Casablanca,Almaz,138.0,4.0,3.0,3.0,,11956.52,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartements_%C3%A0_vendre_56596790.htm,870000.0,Agadir,Hay Mohammadi,66.0,2.0,2.0,2.0,,13181.82,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/tanja_balia/appartements/Appartement_74_m%C2%B2_ascenseur_syndic_d%C3%A9claration_totale_57842892.htm,555000.0,Tanger,Tanja Balia,74.0,2.0,1.0,3.0,,7500.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/haut_founty/appartements/Appartements_%C3%A0_vendre_57804087.htm,2800000.0,Agadir,Haut-Founty,150.0,3.0,3.0,5.0,,18666.67,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_vendre_104m%C2%B2_Amanar_%C3%A0_Agadir_56449553.htm,1456000.0,Agadir,Centre Ville,104.0,3.0,1.0,1.0,,14000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_vendre_rue_Royal_Army_55897749.htm,1500000.0,Tétouan,Centre Ville,150.0,3.0,2.0,8.0,,10000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/dar_bouazza/appartements/Appartement_%C3%A0_vendre_88_m%C2%B2_%C3%A0_Dar_Bouazza_57569111.htm,1200000.0,Dar Bouazza,Toute la ville,88.0,2.0,2.0,1.0,,13636.36,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/tilila/appartements/Appartement_%C3%A0_vendre_54361310.htm,650000.0,Agadir,Tilila,67.0,2.0,2.0,4.0,,9701.49,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hay_chrifa/appartements/Appart_H_ST_87m2_Hay_chrifa_pr%C3%A8s_Bd_qods_56164330.htm,1000000.0,Casablanca,Hay Chrifa,87.0,3.0,2.0,0.0,,11494.25,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/m_hamid/appartements/Grand_Appartement_Mhamid_Avenue_Nakhil_57161563.htm,820000.0,Marrakech,M'Hamid,126.0,2.0,2.0,2.0,,6507.94,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement__Soumi_Vini__dans_un_quartier_chic_pr%C3%A8s_de_la_mosqu%C3%A9e_et_sans_int%C3%A9r%C3%AAt_57737989.htm,380000.0,Benslimane,Autre Secteur,126.0,3.0,1.0,1.0,,3015.87,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_%C3%A0_vendre_147_m%C2%B2_%C3%A0_Bd_Fouaratte_Casa__56185859.htm,1200000.0,Casablanca,Hay Mohammadi,147.0,4.0,3.0,2.0,,8163.27,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_avec_jacuzzi_%C3%A0_vendre_%C3%A0_Prestigia_57660982.htm,2300000.0,Marrakech,Autre Secteur,,2.0,2.0,1.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_54_m%C2%B2_%C3%A0_Casablanca_54903537.htm,500000.0,Casablanca,Oulfa,54.0,2.0,1.0,3.0,,9259.26,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartements_%C3%A0_vendre_56596742.htm,980000.0,Agadir,Hay Mohammadi,75.0,2.0,2.0,2.0,,13066.67,,1,1,1,1,1,0,0,0
